epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.4361,1.9268,3.1489,4.14688,1.58344,0,0,0,0,0,0,0,0,1.21429,2.19754,3.26661,1.08315,0.0703488,0.00329457,0.00329457
2,55.5157,1.44894,2.26674,2.36245,1.16143,0.66067,0.41149,0.52574,0.34573,0.66067,0.41149,0.52574,0.31453,1.3751,2.11649,2.2912,1.1277,0.0402832,0.00656229,0.00656229
3,80.8942,1.46369,2.23971,2.00997,1.16103,0.50132,0.51031,0.51166,0.29555,0.54065,0.4429,0.50227,0.2615,1.35578,2.1091,2.44322,1.21519,0.0101516,0.00976401,0.00976401
4,107.298,1.47258,2.16457,1.97789,1.16772,0.56677,0.4433,0.4873,0.29945,0.54923,0.4522,0.4956,0.28573,1.45107,2.2303,2.17443,1.19281,0.009703,0.009703,0.009703
5,132.547,1.51688,2.21884,1.89629,1.21399,0.5808,0.57849,0.59135,0.34045,0.6013,0.57216,0.59841,0.32398,1.4515,2.22663,2.48579,1.27841,0.009604,0.009604,0.009604
6,157.257,1.5167,2.15859,1.78788,1.1962,0.65495,0.58247,0.6294,0.38852,0.66113,0.58763,0.64645,0.36648,1.4023,2.04384,1.86411,1.20153,0.009505,0.009505,0.009505
7,182.868,1.45415,2.13865,1.7774,1.16274,0.66689,0.52632,0.61007,0.38478,0.61582,0.56186,0.62318,0.38901,1.35729,1.94958,1.74299,1.15497,0.009406,0.009406,0.009406
8,208.852,1.51914,2.12202,1.68242,1.19713,0.63333,0.54124,0.60421,0.38368,0.63937,0.54639,0.6155,0.37889,1.42411,2.065,1.64373,1.17551,0.009307,0.009307,0.009307
9,232.897,1.47483,1.99833,1.58766,1.1799,0.79459,0.52062,0.65192,0.39148,0.78672,0.51546,0.64128,0.37863,1.39436,2.07862,1.57932,1.18085,0.009208,0.009208,0.009208
10,256.936,1.42378,2.01866,1.60476,1.15442,0.68995,0.57732,0.66123,0.4104,0.69093,0.59278,0.65888,0.39465,1.35461,1.88782,1.63187,1.15703,0.009109,0.009109,0.009109
11,280.948,1.38638,1.92665,1.48728,1.12619,0.67358,0.6701,0.69455,0.45989,0.67358,0.6701,0.69401,0.44473,1.31412,1.803,1.44175,1.11278,0.00901,0.00901,0.00901
12,305.012,1.40121,1.95199,1.43203,1.14466,0.63421,0.69072,0.69046,0.45595,0.64313,0.6967,0.71027,0.43552,1.33795,1.9407,1.46636,1.15276,0.008911,0.008911,0.008911
13,328.98,1.42724,1.97134,1.47925,1.17096,0.70287,0.65464,0.71128,0.46013,0.72541,0.65979,0.7297,0.43538,1.32823,1.93611,1.46289,1.13347,0.008812,0.008812,0.008812
14,352.994,1.41241,1.92327,1.42693,1.14215,0.68131,0.63916,0.64773,0.42933,0.6923,0.64947,0.65302,0.40935,1.25844,1.8793,1.38543,1.09164,0.008713,0.008713,0.008713
15,376.961,1.34228,1.88987,1.35246,1.0994,0.70542,0.61856,0.68343,0.45492,0.70781,0.63682,0.6915,0.44113,1.37577,1.98059,1.42113,1.17792,0.008614,0.008614,0.008614
16,400.902,1.34114,1.90845,1.31872,1.10489,0.71374,0.58763,0.65528,0.46165,0.74706,0.60898,0.6875,0.43862,1.31932,1.81565,1.31748,1.09451,0.008515,0.008515,0.008515
17,425.264,1.31275,1.87571,1.30702,1.10298,0.74253,0.63922,0.70325,0.46723,0.7583,0.65464,0.7204,0.4239,1.30232,1.84729,1.29577,1.10911,0.008416,0.008416,0.008416
18,450.321,1.32966,1.8858,1.29498,1.11119,0.75614,0.62371,0.70548,0.48065,0.79307,0.6134,0.72387,0.45952,1.24426,1.70955,1.28917,1.10594,0.008317,0.008317,0.008317
19,474.454,1.30873,1.82045,1.26022,1.10288,0.80125,0.665,0.76179,0.50168,0.80125,0.665,0.7651,0.47307,1.21197,1.67356,1.16977,1.07555,0.008218,0.008218,0.008218
20,498.687,1.31747,1.82025,1.29205,1.0959,0.77993,0.65464,0.73652,0.49857,0.77993,0.65464,0.74425,0.45556,1.18664,1.71531,1.20827,1.04985,0.008119,0.008119,0.008119
21,524.566,1.28849,1.81199,1.21839,1.08862,0.67565,0.73711,0.7471,0.49827,0.6803,0.73196,0.74803,0.47594,1.23263,1.73427,1.22976,1.07322,0.00802,0.00802,0.00802
22,550.744,1.24364,1.75053,1.17811,1.06416,0.70704,0.72165,0.75106,0.51672,0.74814,0.6737,0.75431,0.48989,1.19476,1.73687,1.15098,1.05268,0.007921,0.007921,0.007921
23,576.76,1.27185,1.79799,1.19473,1.07347,0.73039,0.76804,0.77457,0.54562,0.73039,0.76804,0.77509,0.48693,1.14461,1.76212,1.12356,1.03814,0.007822,0.007822,0.007822
24,603.166,1.24275,1.74389,1.17746,1.07241,0.80452,0.70009,0.77426,0.55166,0.80436,0.69072,0.78041,0.5178,1.18266,1.6541,1.07352,1.04453,0.007723,0.007723,0.007723
25,628.826,1.23864,1.713,1.13728,1.07376,0.73992,0.73196,0.77155,0.54709,0.75088,0.74227,0.78957,0.48617,1.15969,1.69859,1.0513,1.06613,0.007624,0.007624,0.007624
26,654.171,1.2255,1.70747,1.14031,1.06024,0.76834,0.73196,0.79869,0.56432,0.76417,0.7268,0.78916,0.4893,1.15403,1.71861,1.04618,1.0525,0.007525,0.007525,0.007525
27,681.069,1.26296,1.80332,1.17651,1.07066,0.78949,0.7346,0.81222,0.56979,0.78919,0.73331,0.81309,0.49521,1.14712,1.66506,1.04717,1.04687,0.007426,0.007426,0.007426
28,707.377,1.22444,1.73789,1.1311,1.06812,0.81024,0.71134,0.80675,0.55719,0.81024,0.71134,0.81219,0.52453,1.12712,1.66603,1.06434,1.0449,0.007327,0.007327,0.007327
29,734.351,1.2089,1.71256,1.09182,1.05447,0.77951,0.76541,0.83419,0.57554,0.77951,0.76541,0.82761,0.52255,1.14999,1.6213,1.02178,1.05154,0.007228,0.007228,0.007228
30,767.681,1.21469,1.70469,1.1094,1.04877,0.75379,0.75258,0.81449,0.5718,0.75153,0.74742,0.80729,0.53339,1.07794,1.61271,1.03426,1.01643,0.007129,0.007129,0.007129
31,797.481,1.24023,1.75503,1.11179,1.06325,0.82317,0.7199,0.83273,0.55129,0.82317,0.7199,0.83021,0.52189,1.16108,1.61377,1.04514,1.04863,0.00703,0.00703,0.00703
32,825.694,1.18786,1.65602,1.06166,1.05413,0.81985,0.79757,0.84107,0.5805,0.80982,0.76823,0.83562,0.52662,1.13881,1.69145,1.01506,1.03805,0.006931,0.006931,0.006931
33,857.095,1.16466,1.70767,1.03736,1.017,0.7824,0.74742,0.78688,0.56059,0.78644,0.75258,0.80564,0.51299,1.10623,1.6086,1.02627,1.01906,0.006832,0.006832,0.006832
34,887.854,1.20043,1.71506,1.06191,1.04511,0.80852,0.76177,0.81532,0.57701,0.78431,0.7732,0.81613,0.52458,1.1456,1.66358,1.02829,1.04005,0.006733,0.006733,0.006733
35,927.841,1.19445,1.70302,1.05368,1.04236,0.7088,0.7732,0.78876,0.53554,0.76869,0.70103,0.78191,0.49442,1.14485,1.71057,1.13316,1.0391,0.006634,0.006634,0.006634
36,960.028,1.17833,1.66941,1.03858,1.04049,0.83463,0.73711,0.81882,0.57861,0.83463,0.73711,0.8233,0.54247,1.07407,1.56135,0.99841,1.02201,0.006535,0.006535,0.006535
37,992.752,1.1264,1.61449,0.99317,1.01949,0.83886,0.70619,0.81151,0.55729,0.83886,0.70619,0.81427,0.5353,1.17452,1.65344,1.01462,1.04534,0.006436,0.006436,0.006436
38,1027.9,1.16351,1.64344,1.00595,1.03765,0.74041,0.80412,0.82972,0.57367,0.74041,0.80412,0.82575,0.52636,1.10854,1.6035,0.98108,1.02728,0.006337,0.006337,0.006337
39,1060.78,1.12218,1.56085,0.9889,1.02877,0.83394,0.7766,0.83167,0.57866,0.83394,0.7766,0.83167,0.53387,1.1122,1.63503,0.98192,1.02655,0.006238,0.006238,0.006238
40,1091.75,1.12494,1.62178,0.9956,1.00611,0.83553,0.81175,0.87009,0.61244,0.83553,0.81175,0.87009,0.56032,1.05839,1.66153,0.9639,0.99313,0.006139,0.006139,0.006139
41,1119.64,1.1178,1.56428,0.97363,1.03948,0.81096,0.77397,0.83468,0.60309,0.81409,0.76289,0.83885,0.54414,1.06188,1.59628,0.9553,1.00952,0.00604,0.00604,0.00604
42,1149.54,1.14484,1.57622,0.98773,1.02088,0.81564,0.75258,0.82383,0.59303,0.82123,0.75773,0.82947,0.55256,1.0905,1.61992,0.95921,1.01569,0.005941,0.005941,0.005941
43,1179.14,1.14381,1.61751,0.9973,1.03784,0.84671,0.79723,0.83706,0.58988,0.8413,0.79244,0.83594,0.52081,1.10225,1.57941,0.93906,1.01917,0.005842,0.005842,0.005842
44,1205.75,1.1093,1.6005,0.94321,1.01902,0.85072,0.79313,0.85564,0.59659,0.83966,0.78282,0.84288,0.55021,1.11382,1.58966,0.91027,1.01184,0.005743,0.005743,0.005743
45,1234.11,1.1007,1.54659,0.92307,1.00695,0.78254,0.79761,0.82983,0.5821,0.77271,0.80613,0.82259,0.50709,1.0996,1.64399,0.91976,1.01538,0.005644,0.005644,0.005644
46,1261.92,1.10191,1.54097,0.94211,1.00366,0.78638,0.81443,0.84769,0.58434,0.77642,0.80412,0.84311,0.54221,1.10351,1.60357,0.9079,1.01336,0.005545,0.005545,0.005545
47,1288.43,1.09549,1.56418,0.93294,0.99906,0.8111,0.79897,0.83061,0.60257,0.83378,0.77572,0.8226,0.53897,1.07333,1.61127,0.96291,1.01162,0.005446,0.005446,0.005446
48,1318.58,1.07827,1.51809,0.92013,0.99983,0.87178,0.77106,0.85001,0.61748,0.84411,0.7815,0.84468,0.53978,1.11226,1.64915,0.92014,1.00317,0.005347,0.005347,0.005347
49,1349.38,1.08029,1.51248,0.90186,0.99345,0.84043,0.74227,0.82173,0.60386,0.82875,0.73196,0.81259,0.52279,1.06048,1.61727,0.94375,0.99333,0.005248,0.005248,0.005248
50,1378.04,1.10272,1.50863,0.87167,1.00439,0.82538,0.73092,0.80632,0.57878,0.82538,0.73092,0.80604,0.52086,1.09919,1.69561,0.99362,1.02102,0.005149,0.005149,0.005149
51,1407.04,1.11092,1.54442,0.90405,1.00952,0.86672,0.77097,0.83624,0.59037,0.86672,0.77097,0.83837,0.53986,1.11058,1.70195,0.90944,1.02612,0.00505,0.00505,0.00505
52,1434.19,1.08236,1.51448,0.88611,1.00882,0.84843,0.79897,0.86106,0.61757,0.84604,0.79381,0.8666,0.56328,1.06384,1.6042,0.84286,0.99491,0.004951,0.004951,0.004951
53,1464.93,1.06923,1.57991,0.87334,1.00561,0.78125,0.7732,0.80051,0.59427,0.79688,0.78866,0.82283,0.53019,1.08243,1.67014,0.93382,1.00618,0.004852,0.004852,0.004852
54,1491.47,1.06713,1.55003,0.89177,0.99317,0.85262,0.75258,0.81771,0.60611,0.8643,0.76289,0.83263,0.55004,1.06456,1.58867,0.89993,0.99243,0.004753,0.004753,0.004753
